Unnamed..0,ville_principale,Code,Libellé,loyer_m2,logements_vacants,med_revenu,jeunes,densite_pop,nouveaux_menages,beneficiaires_rsa,metropole,si_paris,temps_tgv_paris,dist_metropole,temps_trajet,dist_metropole2,temps_transit
736,Rennes,35334,Thorigné-Fouillard,11.8,3.2,28380.0,6.2,631.03,12.7,31.9,0,0,85,13.773,18.2666666666667,14.083,42.96666666666667
737,Rennes,35351,Le Verger,11.3,3.2,23780.0,6.9,202.71,9.8,37.7,0,0,85,23.301,28.7,23.71,64.9
738,Rennes,35352,Vern-sur-Seiche,12.1,3.8,26480.0,7.9,417.92,14.6,41.0,0,0,85,19.154,23.2,13.449,42.516666666666666
739,Rennes,35022,Bécherel,10,12.0,21270.0,6.4,1150.0,15.9,71.0,0,0,85,35.164,31.3166666666667,40.132,75.61666666666666
740,Rennes,35363,Pont-Péan,11.5,4.8,25170.0,8.3,492.61,12.2,33.4,0,0,85,19.937,23.3166666666667,17.441,54.233333333333334
741,Rennes,35055,Chantepie,12.5,5.3,24870.0,8.6,852.67,11.4,68.1,0,0,85,7.977,18.7166666666667,10.334,34.75
742,Rennes,35353,Vezin-le-Coquet,12.7,3.1,24540.0,9.4,802.15,13.3,65.1,0,0,85,6.916,15.5166666666667,7.549,30.816666666666666
743,Rouen,76039,Les Authieux-sur-le-Port-Saint-Ouen,11.2,3.3,31250.0,5.7,273.33,5.8,13.3,0,0,85,14.186,21.7,14.641,43.666666666666664
744,Rouen,76056,Bardouville,10.3,4.1,23750.0,6.7,71.16,5.8,0.0,0,0,85,34.536,42.3666666666667,30.763,94.9
745,Rouen,76020,Anneville-Ambourville,10.9,2.6,23630.0,6.2,57.54,5.3,29.2,0,0,85,45.54,46.25,24.01,77.21666666666667
746,Rouen,76212,Darnétal,13.2,8.6,19340.0,11.7,1987.35,19.5,178.6,0,0,85,5.463,11.35,5.819,29.283333333333335
747,Rouen,76216,Déville-lès-Rouen,12,5.8,19820.0,11.8,3357.81,17.3,163.0,0,0,85,6.019,16.5,6.276,30.683333333333334
748,Rouen,76222,Duclair,12.1,10.7,22810.0,6.8,402.0,11.8,57.1,0,0,85,21.154,29.75,21.626,47.63333333333333
749,Rouen,76005,Amfreville-la-Mi-Voie,11.3,6.9,22480.0,10.3,845.13,16.0,111.1,0,0,85,6.64,15.1333333333333,6.974,33.833333333333336
750,Rouen,76237,Épinay-sur-Duclair,11.6,3.9,23170.0,6.8,77.73,10.3,14.2,0,0,85,27.119,33.2166666666667,43.207,160.93333333333334
751,Rouen,76273,Fontaine-sous-Préaux,12,0.9,28460.0,5.2,160.86,8.6,0.0,0,0,85,13.47,17.2,9.707,62.5
752,Rouen,76282,Freneuse,12.3,3.5,26440.0,5.4,310.62,4.8,35.6,0,0,85,72.44,58.1166666666667,95.617,143.43333333333334
753,Rouen,76231,Elbeuf,9.8,17.8,17120.0,10.4,978.59,19.8,291.2,0,0,85,22.866,31.25,21.216,59.766666666666666
754,Rouen,76319,Grand-Couronne,11.3,6.4,21100.0,7.2,575.5,8.8,155.6,0,0,85,14.679,26.4666666666667,16.18,66.15
755,Rouen,76322,Le Grand-Quevilly,12.3,2.8,20510.0,7.2,2340.09,9.7,100.5,0,0,85,6.375,16.3333333333333,6.517,39.833333333333336
756,Rouen,76350,Hautot-sur-Seine,10.8,4.4,25350.0,5.3,180.0,6.0,20.4,0,0,85,16.829,26.9833333333333,17.159,49.93333333333333
757,Rouen,76313,Gouy,11.2,4.6,28970.0,5.7,179.0,7.9,0.0,0,0,85,12.922,20.7833333333333,13.263,59.5
758,Rouen,76366,Le Houlme,13.1,5.7,21270.0,8.2,1377.67,13.1,117.3,0,0,85,15.288,23.5833333333333,10.91,50.166666666666664
759,Rouen,76367,Houppeville,13,3.8,28650.0,5.3,138.65,6.4,29.0,0,0,85,9.166,16.7166666666667,12.68,50.983333333333334
760,Rouen,76377,Isneauville,12.5,4.9,31100.0,5.8,445.98,10.8,18.7,0,0,85,11.243,14.4166666666667,8.356,38.13333333333333
761,Rouen,76378,Jumièges,10.9,6.9,24060.0,5.0,91.81,6.1,19.5,0,0,85,28.478,38.0166666666667,28.586,93.08333333333333
762,Rouen,76391,La Londe,9.7,4.7,27440.0,4.9,76.19,6.7,17.3,0,0,85,23.86,32.0,32.723,78.35
763,Rouen,76402,Malaunay,12,4.9,22540.0,6.7,667.72,8.4,67.4,0,0,85,14.393,24.95,14.447,62.31666666666667
764,Rouen,76410,Maromme,11.9,7.3,18590.0,8.2,2756.0,13.2,184.5,0,0,85,7.05,16.9833333333333,7.579,38.03333333333333
765,Rouen,76429,Le Mesnil-Esnard,12.7,4.4,28210.0,7.2,1564.71,11.4,51.2,0,0,85,8.438,14.4833333333333,8.919,38.7
766,Rouen,76436,Le Mesnil-sous-Jumièges,10.9,6.2,25990.0,6.5,90.29,7.4,51.7,0,0,85,29.864,37.3833333333333,33.224,116.06666666666666
767,Rouen,76448,Montmain,11.4,2.6,26740.0,5.2,241.33,5.6,16.3,0,0,85,12.512,20.05,13.178,45.53333333333333
768,Rouen,76451,Mont-Saint-Aignan,12.7,6.2,28790.0,19.8,2540.0,19.7,56.4,0,0,85,3.073,9.46666666666667,4.114,18.516666666666666
769,Rouen,76457,Moulineaux,10.4,6.2,22970.0,9.0,266.29,11.1,82.0,0,0,85,17.988,30.2166666666667,21.754,70.91666666666667
770,Rouen,76354,Hénouville,12,3.9,28850.0,3.6,128.88,3.7,12.7,0,0,85,15.574,22.2666666666667,15.756,50.6
771,Rouen,76474,Notre-Dame-de-Bondeville,12.1,7.3,22570.0,9.0,1104.29,12.7,115.9,0,0,85,7.307,17.0666666666667,7.723,31.666666666666668
772,Rouen,76475,Franqueville-Saint-Pierre,12.4,4.6,28970.0,6.7,705.47,8.8,37.0,0,0,85,11.044,19.65,11.632,53.63333333333333
773,Rouen,76484,Oissel,9.9,5.9,20400.0,10.0,557.07,10.2,148.2,0,0,85,16.505,22.2166666666667,15.953,41.166666666666664
774,Rouen,76486,Orival,8.7,9.8,23850.0,6.7,89.58,8.2,53.4,0,0,85,19.781,26.6666666666667,17.145,49.95
775,Rouen,76497,Petit-Couronne,10.9,5.3,21220.0,8.7,678.75,11.2,141.0,0,0,85,9.993,22.3,16.815,61.75
776,Rouen,76069,Belbeuf,11.1,7.6,30040.0,5.5,346.0,6.3,18.6,0,0,85,8.915,18.2833333333333,16.266,47.333333333333336
777,Rouen,76088,Berville-sur-Seine,10.9,6.1,22190.0,8.7,77.57,7.3,29.7,0,0,85,40.654,50.7166666666667,23.875,92.06666666666666
778,Rouen,76095,Bihorel,12.4,7.5,25600.0,7.8,3279.6,12.7,87.4,0,0,85,2.851,7.16666666666667,2.776,13.766666666666667
779,Rouen,76103,Bonsecours,12.6,4.9,26900.0,6.7,1698.68,12.4,60.2,0,0,85,4.094,11.6333333333333,4.649,27.216666666666665
780,Rouen,76108,Bois-Guillaume,12.7,5.6,32370.0,7.2,1620.68,13.5,29.1,0,0,85,4.614,11.9333333333333,4.234,17.683333333333334
781,Rouen,76116,Boos,11.3,3.7,25620.0,6.4,285.07,9.9,27.4,0,0,85,13.172,22.7666666666667,14.285,51.13333333333333
782,Rouen,76131,La Bouille,10.3,13.6,23950.0,6.2,546.15,16.7,65.8,0,0,85,18.797,29.2,21.832,65.06666666666666
783,Rouen,76157,Canteleu,11.2,8.3,18480.0,9.1,793.52,12.0,185.8,0,0,85,6.478,16.3166666666667,7.745,32.36666666666667
784,Rouen,76165,Caudebec-lès-Elbeuf,9.7,11.8,19660.0,8.1,2739.19,12.3,199.6,0,0,85,24.49,34.7833333333333,27.799,54.28333333333333
785,Rouen,76178,Cléon,9.7,11.7,19240.0,7.7,754.92,12.0,207.1,0,0,85,21.666,30.35,28.416,52.7
786,Rouen,76591,Saint-Jacques-sur-Darnétal,11.9,4.6,27720.0,5.1,188.74,8.5,19.2,0,0,85,10.152,15.65,16.439,57.4
787,Rouen,76599,Saint-Léger-du-Bourg-Denis,11.5,5.5,24510.0,8.5,1300.36,11.9,78.5,0,0,85,6.11,11.5666666666667,6.649,25.916666666666668
788,Rouen,76608,Sainte-Marguerite-sur-Duclair,11,3.0,25590.0,6.2,278.36,5.9,19.6,0,0,85,25.697,32.3166666666667,41.214,134.13333333333333
789,Rouen,76614,Saint-Martin-de-Boscherville,10.9,4.5,32010.0,5.1,119.46,5.4,11.7,0,0,85,12.036,23.2833333333333,13.026,43.8
790,Rouen,76617,Saint-Martin-du-Vivier,13.4,2.8,36360.0,5.6,334.4,6.5,5.4,0,0,85,9.207,13.1333333333333,6.37,33.333333333333336
791,Rouen,76631,Saint-Paër,11.6,4.4,25090.0,5.0,70.98,4.8,25.8,0,0,85,22.691,29.1833333333333,31.113,143.98333333333332
792,Rouen,76634,Saint-Pierre-de-Manneville,10.8,4.5,26100.0,3.3,86.08,6.3,9.6,0,0,85,15.927,26.1666666666667,25.202,71.85
793,Rouen,76636,Saint-Pierre-de-Varengeville,10.2,4.3,25000.0,4.7,174.17,6.4,33.3,0,0,85,16.623,24.4666666666667,24.637,65.8
794,Rouen,76640,Saint-Pierre-lès-Elbeuf,11.3,6.7,21990.0,6.7,1294.53,8.8,105.4,0,0,85,26.36,37.2166666666667,30.66,65.16666666666667
795,Rouen,76681,Sotteville-lès-Rouen,11.6,6.7,21230.0,7.5,3914.19,11.9,217.0,0,0,85,6.558,14.4666666666667,4.684,26.683333333333334
796,Rouen,76682,Sotteville-sous-le-Val,11.1,7.3,25290.0,6.7,140.0,8.2,0.0,0,0,85,17.693,25.9166666666667,20.128,68.35
797,Rouen,76705,Tourville-la-Rivière,12.3,3.9,23500.0,7.8,321.0,11.4,96.9,0,0,85,15.209,22.95,17.291,44.18333333333333
798,Rouen,76709,Le Trait,11.2,8.1,20610.0,7.4,273.14,10.7,108.0,0,0,85,29.142,37.7833333333333,30.443,63.78333333333333
799,Rouen,76717,Val-de-la-Haye,10.8,5.3,25200.0,7.5,69.41,4.5,34.1,0,0,85,13.354,23.1,13.762,44.166666666666664
800,Rouen,76750,Yainville,10.9,6.3,22570.0,6.8,314.24,6.8,36.9,0,0,85,26.534,35.6666666666667,26.01,58.55
801,Rouen,76753,Ymare,11.1,2.4,27890.0,5.6,303.0,6.4,12.8,0,0,85,15.249,23.3333333333333,17.178,97.51666666666667
802,Rouen,76759,Yville-sur-Seine,10.3,5.8,23770.0,5.6,52.56,8.2,37.3,0,0,85,39.093,40.6333333333333,36.929,1027.3666666666666
803,Rouen,76498,Le Petit-Quevilly,11.8,10.6,18940.0,9.3,5065.58,14.3,157.8,0,0,85,5.14,14.0833333333333,4.777,33.18333333333333
804,Rouen,76513,Quevillon,10.3,2.4,28870.0,5.6,52.68,3.8,0.0,0,0,85,13.506,23.55,27.969,72.58333333333333
805,Rouen,76514,Quévreville-la-Poterie,11.1,3.9,25930.0,5.6,219.57,5.5,16.0,0,0,85,16.601,23.8833333333333,21.511,72.68333333333334
806,Rouen,76536,Roncherolles-sur-le-Vivier,13.4,2.8,26060.0,5.6,232.26,7.3,27.8,0,0,85,10.219,19.15,11.133,89.96666666666667
807,Rouen,76540,Rouen,12.7,9.9,21330.0,20.5,5330.98,25.2,128.7,1,0,85,0.0,0.0,,
808,Rouen,76550,Sahurs,10.3,2.8,25060.0,7.1,108.84,5.9,13.1,0,0,85,17.901,27.4833333333333,20.132,53.21666666666667
809,Rouen,76558,Saint-Aubin-Celloville,11.1,3.2,26240.0,4.3,176.27,6.1,13.5,0,0,85,15.797,23.2,16.102,69.15
810,Rouen,76464,La Neuville-Chant-d'Oisel,11.3,4.8,27350.0,5.3,109.04,4.6,20.7,0,0,85,16.853,26.0666666666667,19.012,68.66666666666667
811,Rouen,76561,Saint-Aubin-lès-Elbeuf,10.7,6.8,21590.0,6.4,1453.1,12.0,122.7,0,0,85,23.81,33.45,24.319,35.68333333333333
812,Rouen,76575,Saint-Étienne-du-Rouvray,11.3,7.4,18910.0,11.1,1566.37,14.4,161.5,0,0,85,9.313,15.75,11.067,28.283333333333335
813,Rouen,76560,Saint-Aubin-Épinay,11.4,2.7,26210.0,5.6,103.98,6.9,39.1,0,0,85,9.495,16.6333333333333,8.067,26.233333333333334
814,Saint-Étienne,42031,Caloire,10.4,6.7,29190.0,6.7,66.81,5.6,0.0,0,0,165,20.309,25.9833333333333,23.931,70.73333333333333
815,Saint-Étienne,42032,Cellieu,10.1,3.9,26190.0,6.7,140.99,9.6,9.6,0,0,165,20.313,25.4333333333333,27.304,86.73333333333333
816,Saint-Étienne,42001,Aboën,7.5,8.6,23450.0,5.5,52.56,6.0,0.0,0,0,165,37.554,37.6833333333333,36.808,81.85
817,Saint-Étienne,42043,Chambœuf,9.7,4.0,27920.0,6.2,161.89,5.7,9.2,0,0,165,22.009,25.3333333333333,28.45,76.03333333333333
818,Saint-Étienne,42044,Le Chambon-Feugerolles,8.3,10.2,18610.0,7.9,689.49,10.1,140.2,0,0,165,11.188,17.6666666666667,10.69,43.96666666666667
819,Saint-Étienne,42053,Châteauneuf,11.4,4.7,26200.0,4.7,122.26,6.5,10.1,0,0,165,262.064,26.0,296.53,311.03333333333336
820,Saint-Étienne,42036,Chagnon,8.9,5.9,25240.0,5.1,205.2,10.4,0.0,0,0,165,25.845,28.9333333333333,32.956,97.58333333333333
821,Saint-Étienne,42085,Doizieux,10,11.9,24650.0,6.5,30.32,6.7,0.0,0,0,165,29.964,35.9666666666667,28.048,82.0
822,Saint-Étienne,42092,L'Étrat,10.7,6.4,27460.0,7.2,326.82,16.0,33.9,0,0,165,6.857,15.8833333333333,7.753,35.233333333333334
823,Saint-Étienne,42093,Farnay,10.4,3.8,28690.0,6.7,172.15,4.6,12.4,0,0,165,22.845,29.2833333333333,25.112,80.35
824,Saint-Étienne,42095,Firminy,8.9,13.0,19020.0,8.6,1647.79,11.9,183.7,0,0,165,15.951,22.0333333333333,16.582,35.416666666666664
825,Saint-Étienne,42096,Fontanès,8.9,5.6,23590.0,8.7,103.03,4.9,0.0,0,0,165,19.106,31.9833333333333,19.842,65.28333333333333
826,Saint-Étienne,42005,Andrézieux-Bouthéon,10.9,8.9,22200.0,7.4,624.97,12.1,76.9,0,0,165,16.955,20.3666666666667,15.968,38.516666666666666
827,Saint-Étienne,42099,Fraisses,9,8.6,23530.0,7.0,821.52,8.7,37.7,0,0,165,17.299,24.0833333333333,19.601,73.91666666666667
828,Saint-Étienne,42100,La Gimond,8.9,6.0,22910.0,5.8,81.76,9.5,0.0,0,0,165,18.104,29.85,18.449,52.266666666666666
829,Saint-Étienne,42103,La Grand-Croix,9.8,9.0,21280.0,8.1,1256.5,10.7,91.0,0,0,165,19.382,22.4833333333333,19.584,58.2
830,Saint-Étienne,42110,L'Horme,9.7,9.1,21200.0,7.6,1101.14,11.1,94.3,0,0,165,17.07,20.75,17.711,62.56666666666667
831,Saint-Étienne,42123,Lorette,9.9,8.2,21450.0,7.1,1416.76,9.9,61.4,0,0,165,20.87,25.75,20.663,62.46666666666667
832,Saint-Étienne,42133,Marcenod,8.9,4.9,24500.0,7.5,76.78,5.6,0.0,0,0,165,22.893,37.4833333333333,26.087,76.23333333333333
833,Saint-Étienne,42167,Pavezin,10,7.3,24130.0,4.4,43.48,5.8,0.0,0,0,165,37.18,44.9833333333333,42.6,902.1
834,Saint-Étienne,42183,La Ricamarie,7.8,11.7,17020.0,7.3,1149.43,11.1,250.4,0,0,165,7.154,15.6666666666667,6.46,27.85
835,Saint-Étienne,42186,Rive-de-Gier,9.1,11.1,19320.0,7.7,2084.11,10.4,131.3,0,0,165,24.241,27.0666666666667,24.032,48.25
836,Saint-Étienne,42189,Roche-la-Molière,8.6,6.1,22590.0,7.5,566.84,8.9,66.2,0,0,165,7.905,15.8666666666667,10.286,21.266666666666666
837,Saint-Étienne,42192,Rozier-Côtes-d'Aurec,7.5,10.1,22560.0,5.9,30.65,9.5,20.0,0,0,165,35.043,42.25,38.942,148.16666666666666
838,Saint-Étienne,42206,Saint-Bonnet-les-Oules,11.1,3.4,31840.0,5.7,142.58,5.1,4.6,0,0,165,19.055,23.75,28.095,81.8
839,Saint-Étienne,42207,Saint-Chamond,10.4,13.2,20330.0,8.1,638.76,11.1,133.0,0,0,165,12.737,19.2666666666667,13.542,40.68333333333333
840,Saint-Étienne,42208,Saint-Christo-en-Jarez,8.9,6.2,24420.0,5.7,86.97,10.6,8.4,0,0,165,17.611,30.3,21.392,67.03333333333333
841,Saint-Étienne,42210,Sainte-Croix-en-Jarez,10,10.6,24000.0,6.0,40.0,6.5,0.0,0,0,165,33.576,40.2166666666667,43.817,905.9666666666667
842,Saint-Étienne,42218,Saint-Étienne,10,12.5,19010.0,13.4,2158.98,18.5,151.2,1,0,165,0.0,0.0,,
843,Saint-Étienne,42222,Saint-Galmier,10.1,7.0,26680.0,6.6,299.59,12.7,21.8,0,0,165,23.872,29.1166666666667,26.976,61.016666666666666
844,Saint-Étienne,42223,Saint-Genest-Lerpt,9.1,6.5,24970.0,6.3,486.85,10.4,42.8,0,0,165,5.928,14.8333333333333,7.145,41.666666666666664
845,Saint-Étienne,42225,Genilac,8.9,4.6,25220.0,6.3,441.72,7.1,20.6,0,0,165,24.255,27.2666666666667,25.748,85.2
846,Saint-Étienne,42234,Saint-Héand,9,7.3,25650.0,6.0,117.76,8.9,14.1,0,0,165,13.322,25.9333333333333,13.33,39.5
847,Saint-Étienne,42237,Saint-Jean-Bonnefonds,10.7,6.2,23950.0,7.1,569.91,9.5,55.4,0,0,165,5.438,14.3,5.565,27.1
848,Saint-Étienne,42242,Saint-Joseph,10.4,7.3,25430.0,7.5,243.46,6.1,23.8,0,0,165,31.622,32.5166666666667,31.37,68.9
849,Saint-Étienne,42259,Saint-Martin-la-Plaine,9.1,6.5,25630.0,7.1,390.1,8.1,8.7,0,0,165,26.414,28.7666666666667,31.123,62.416666666666664
850,Saint-Étienne,42262,Saint-Maurice-en-Gourgois,6.6,11.2,24080.0,6.1,57.3,6.4,26.7,0,0,165,26.594,34.1666666666667,30.488,65.43333333333334
851,Saint-Étienne,42266,Saint-Nizier-de-Fornas,7.1,1.9,24360.0,7.0,41.26,7.2,12.7,0,0,165,41.921,41.9333333333333,43.692,112.43333333333334
852,Saint-Étienne,42270,Saint-Paul-en-Cornillon,9.5,7.7,27970.0,5.7,363.51,8.9,38.8,0,0,165,18.885,26.6666666666667,29.437,71.36666666666666
853,Saint-Étienne,42271,Saint-Paul-en-Jarez,10.6,5.9,23630.0,5.9,238.55,8.4,59.2,0,0,165,22.102,27.3666666666667,23.679,81.35
854,Saint-Étienne,42275,Saint-Priest-en-Jarez,10.9,8.9,25120.0,7.3,1988.39,12.2,45.3,0,0,165,5.351,13.7,4.503,27.433333333333334
855,Saint-Étienne,42283,Saint-Romain-en-Jarez,8.9,5.1,24250.0,7.4,71.24,6.6,13.0,0,0,165,31.198,35.7333333333333,34.31,80.26666666666667
856,Saint-Étienne,42302,Sorbiers,11.1,6.1,25720.0,6.4,659.18,7.3,53.5,0,0,165,9.482,20.3333333333333,10.403,37.68333333333333
857,Saint-Étienne,42305,La Talaudière,10.8,6.1,23700.0,7.5,930.66,11.5,50.0,0,0,165,8.048,17.25,8.261,30.05
858,Saint-Étienne,42307,Tartaras,11.4,3.1,25780.0,7.2,235.9,7.6,8.2,0,0,165,30.208,30.8833333333333,30.002,96.58333333333333
859,Saint-Étienne,42308,La Terrasse-sur-Dorlay,10.1,12.7,23310.0,5.6,88.62,10.5,0.0,0,0,165,28.073,35.3333333333333,25.705,90.38333333333334
860,Saint-Étienne,42083,Dargoire,9.4,2.5,27540.0,4.2,276.84,2.5,0.0,0,0,165,34.073,34.6166666666667,33.625,112.25
861,Saint-Étienne,42316,Unieux,9.1,12.2,22060.0,6.9,985.93,10.1,77.6,0,0,165,13.492,22.4666666666667,21.592,54.43333333333333
862,Saint-Étienne,42320,Valfleury,10.1,8.2,23260.0,7.3,80.57,10.7,11.1,0,0,165,25.149,31.2333333333333,24.589,71.25
863,Saint-Étienne,42322,La Valla-en-Gier,9.5,10.0,23150.0,4.5,31.38,8.5,15.6,0,0,165,18.279,28.75,22.609,59.06666666666667
864,Saint-Étienne,42330,Villars,9.4,6.5,23540.0,6.8,1365.44,9.5,53.6,0,0,165,296.081,14.0,,
865,Saint-Étienne,42097,La Fouillouse,10,7.6,26800.0,7.4,225.97,9.7,41.8,0,0,165,11.438,18.4666666666667,10.448,43.55
866,Saint-Étienne,42311,La Tour-en-Jarez,11.3,3.7,30650.0,5.3,294.6,8.7,50.2,0,0,165,7.385,17.2,8.643,48.5
867,Strasbourg,67001,Achenheim,13.9,2.8,28520.0,6.0,417.33,8.8,20.0,0,0,106,12.613,17.6166666666667,13.629,60.0
868,Strasbourg,67065,Breuschwickersheim,13,7.9,27730.0,4.9,262.16,12.0,6.3,0,0,106,13.8,18.25,14.011,45.2
869,Strasbourg,67118,Eckbolsheim,13.2,5.2,25540.0,6.6,1358.3,10.9,51.0,0,0,106,8.795,15.95,7.782,40.95
870,Strasbourg,67043,Bischheim,13.5,6.1,19700.0,9.5,4077.05,11.4,151.5,0,0,106,10.254,15.0333333333333,5.437,33.9
871,Strasbourg,67124,Entzheim,14.6,4.4,26100.0,7.2,307.32,12.6,24.2,0,0,106,16.518,17.1833333333333,12.049,55.25
872,Strasbourg,67131,Eschau,13.9,5.1,27100.0,6.9,486.95,9.8,47.4,0,0,106,13.928,18.1,13.146,49.266666666666666
873,Strasbourg,67137,Fegersheim,13.8,5.3,26570.0,6.7,931.77,9.0,32.6,0,0,106,13.496,16.2666666666667,15.323,49.15
874,Strasbourg,67119,Eckwersheim,13.5,5.2,29240.0,6.5,187.07,8.1,17.1,0,0,106,17.422,23.3166666666667,14.746,44.93333333333333
875,Strasbourg,67182,Hangenbieten,13.9,8.4,28050.0,6.3,424.39,17.1,16.9,0,0,106,18.56,20.2,16.251,50.65
876,Strasbourg,67204,Hœnheim,14.2,6.1,22500.0,7.7,3373.24,9.3,93.7,0,0,106,9.742,17.4,6.246,36.18333333333333
877,Strasbourg,67212,Holtzheim,13.7,5.6,26950.0,6.3,569.71,11.6,19.5,0,0,106,15.558,16.4,10.251,54.766666666666666
878,Strasbourg,67218,Illkirch-Graffenstaden,14.2,9.7,24190.0,11.1,1221.53,13.9,72.6,0,0,106,11.335,16.5,7.95,27.083333333333332
879,Strasbourg,67247,Kolbsheim,13,8.5,28930.0,6.6,303.64,10.0,16.2,0,0,106,21.962,23.5833333333333,18.444,56.083333333333336
880,Strasbourg,67049,Blaesheim,13.4,4.5,29530.0,5.3,135.6,6.2,5.8,0,0,106,18.768,18.7333333333333,16.87,58.03333333333333
881,Strasbourg,67267,Lingolsheim,13.6,4.9,22260.0,7.7,3555.44,11.3,93.0,0,0,106,6.897,18.65,7.02,35.266666666666666
882,Strasbourg,67268,Lipsheim,14.9,5.6,28160.0,6.9,534.0,8.3,20.3,0,0,106,14.486,18.1,14.497,58.233333333333334
883,Strasbourg,67296,Mittelhausbergen,14.7,5.4,31010.0,6.0,1231.76,14.4,15.4,0,0,106,11.263,17.1166666666667,8.727,39.266666666666666
884,Strasbourg,67309,Mundolsheim,13.3,6.7,27220.0,5.9,1237.56,14.9,41.5,0,0,106,14.12,16.6166666666667,9.677,38.016666666666666
885,Strasbourg,67326,Niederhausbergen,14.3,5.2,29950.0,6.0,539.68,10.6,18.9,0,0,106,11.019,14.8166666666667,8.572,36.93333333333333
886,Strasbourg,67343,Oberhausbergen,14.1,10.2,26410.0,6.5,1462.11,16.2,43.5,0,0,106,10.089,14.2666666666667,7.207,36.2
887,Strasbourg,67350,Oberschaeffolsheim,14.2,14.7,27610.0,5.6,341.05,11.1,16.6,0,0,106,11.229,17.0333333333333,11.111,43.43333333333333
888,Strasbourg,67363,Osthoffen,13,4.3,29230.0,7.1,157.25,6.8,0.0,0,0,106,19.855,23.5333333333333,17.934,52.81666666666667
889,Strasbourg,67365,Ostwald,13.8,4.5,22150.0,9.4,1874.65,10.6,115.5,0,0,106,10.813,14.4,7.135,38.666666666666664
890,Strasbourg,67378,Plobsheim,14.1,5.2,27380.0,6.2,269.46,7.2,43.2,0,0,106,14.785,19.8166666666667,13.034,35.833333333333336
891,Strasbourg,67389,Reichstett,12.4,4.5,25920.0,6.1,575.79,8.2,61.9,0,0,106,15.615,18.4166666666667,11.97,59.25
892,Strasbourg,67447,Schiltigheim,13.5,7.8,19660.0,9.4,4490.66,13.7,145.7,0,0,106,8.481,16.2,4.512,29.666666666666668
893,Strasbourg,67471,Souffelweyersheim,14,5.0,26470.0,6.4,1804.44,9.0,54.9,0,0,106,11.462,18.0666666666667,9.086,46.766666666666666
894,Strasbourg,67482,Strasbourg,14.5,8.5,20260.0,16.4,3720.47,18.6,140.8,1,0,106,0.0,0.0,,
895,Strasbourg,67506,Vendenheim,12.7,4.8,26160.0,7.9,380.0,10.4,64.4,0,0,106,15.82,20.9833333333333,13.108,43.38333333333333
896,Strasbourg,67519,La Wantzenau,14.3,6.0,30220.0,5.3,232.05,7.2,27.2,0,0,106,21.181,24.9833333333333,16.014,59.233333333333334
897,Strasbourg,67551,Wolfisheim,13.2,6.0,26060.0,6.7,743.75,10.8,37.0,0,0,106,8.974,14.15,9.69,42.483333333333334
898,Strasbourg,67256,Lampertheim,14,5.1,29820.0,6.1,523.94,9.7,28.1,0,0,106,15.021,17.45,11.22,42.65
899,Strasbourg,67152,Geispolsheim,14.4,5.5,25970.0,6.4,345.59,9.2,51.9,0,0,106,13.33,15.3333333333333,13.586,50.03333333333333
900,Toulon,83137,Toulon,13.7,3.6,20960.0,8.2,4216.17,13.2,153.0,1,0,230,0.0,0.0,,
901,Toulon,83144,La Valette-du-Var,14.6,6.4,23810.0,7.1,1545.48,14.9,61.3,0,0,230,6.659,10.45,6.577,27.45
902,Toulon,83034,Carqueiranne,17.6,5.4,27440.0,5.2,649.45,11.6,50.3,0,0,230,13.879,24.45,14.147,47.18333333333333
903,Toulon,83047,La Crau,14.5,3.6,25280.0,6.9,506.04,11.5,50.6,0,0,230,14.568,19.7333333333333,14.414,31.266666666666666
904,Toulon,83062,La Garde,15.7,5.0,23560.0,10.8,1671.74,16.1,72.8,0,0,230,10.725,16.4166666666667,10.205,40.15
905,Toulon,83153,Saint-Mandrier-sur-Mer,15.4,3.2,23750.0,22.4,1191.96,12.3,48.2,0,0,230,13.998,26.4333333333333,17.522,50.56666666666667
906,Toulon,83090,Ollioules,13.5,5.6,25060.0,6.3,704.07,10.3,89.5,0,0,230,9.295,12.6166666666667,8.567,30.083333333333332
907,Toulon,83098,Le Pradet,15.1,4.5,25660.0,6.0,1072.8,9.7,58.3,0,0,230,8.53,15.1833333333333,10.429,34.1
908,Toulon,83103,Le Revest-les-Eaux,14.2,7.0,27590.0,5.6,166.06,10.0,42.6,0,0,230,7.399,15.4166666666667,8.577,28.083333333333332
909,Toulon,83069,Hyères,15,6.1,22960.0,6.6,416.19,12.8,95.9,0,0,230,18.638,20.05,20.191,49.93333333333333
910,Toulon,83126,La Seyne-sur-Mer,13.9,9.5,21400.0,6.5,2827.16,11.7,151.5,0,0,230,6.955,12.2,7.018,19.2
911,Toulon,83129,Six-Fours-les-Plages,15.7,4.2,24660.0,4.9,1361.02,10.7,70.0,0,0,230,10.574,13.9,10.799,35.2
912,Toulouse,31003,Aigrefeuille,12.8,1.3,32490.0,6.9,278.26,8.1,16.5,0,0,250,26.503,31.5333333333333,13.813,53.46666666666667
913,Toulouse,31032,Aussonne,11.8,5.3,26070.0,6.9,540.94,19.3,83.9,0,0,250,17.788,23.0,18.912,63.6
914,Toulouse,31053,Beaupuy,11,3.6,30020.0,4.8,217.76,3.8,13.3,0,0,250,21.696,26.8333333333333,16.865,49.733333333333334
